거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    83,000",중개거래,2006,2023,지봉로,00081,00000,11110,01,0,3005007,브라운스톤 창신,23.09.05, , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,7,8,11110-2150,84.67,서울 종로구,23-76,11110,12
"   111,000",중개거래,1999,2023,지봉로5길,00007,00000,11110,01,0,4100390,102,24.01.15, , , 창신동,0232,0000,11110,17400,1,두산,7,26,11110-34,84.9,서울 종로구,232,11110,10
"    65,000",중개거래,1992,2023,동망산길,00019,00000,11110,01,0,4100065,101,23.09.08, , , 창신동,0702,0000,11110,17400,1,창신쌍용1,7,28,11110-37,54.7,서울 종로구,702,11110,8
"   149,500",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,304,23.11.28, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,13,11110-2446,59.8547,서울 종로구,233,11110,13
"   158,000",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,307,23.08.11, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,14,11110-2446,59.4712,"서울 용산구, 서울 종로구",233,11110,3
"   204,500",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,304,23.10.30, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,18,11110-2446,84.8359,서울 종로구,233,11110,16
"   192,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,201,23.11.01, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,1,11110-2445,84.8359,"서울 마포구, 서울 종로구",199,11110,20
"   177,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,23.10.31, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,8,11110-2445,84.9339,서울 종로구,199,11110,5
"   192,500",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,202,23.10.31, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,17,11110-2445,84.9443,서울 종로구,199,11110,12
"    70,500",중개거래,1998,2023,평창문화로,00172,00000,11110,00,존재하지 않음,3100023,101,24.01.12, , , 평창동,0596,0000,11110,18300,1,삼성,7,9,11110-73,59.97,서울 종로구,596,11110,12
"   163,000",중개거래,2004,2023,평창문화로,00118,00000,11110,01,0,3100023,101,23.09.15, , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,7,10,11110-146,186.9,서울 종로구,45,11110,1
"    57,800",중개거래,1996,2023,평창문화로,00119,00000,11110,01,0,3100023,나,23.09.15, , , 평창동,0145,0005,11110,18300,1,일성빌라트,7,24,11110-77,59.82,서울 종로구,145-5,11110,3
"    31,900",중개거래,1997,2023,평창문화로,00019,00000,11110,01,0,3100023, ,23.10.05, , , 평창동,0595,0000,11110,18300,1,갑을아파트,7,31,11110-68,53.33,서울 종로구,595,11110,6
"   106,960",중개거래,2000,2023,통일로,00246,00020,11110,06,0,3000008,110,23.10.05, , , 무악동,0082,0000,11110,18700,1,현대,7,12,11110-90,84.92,서울 종로구,82,11110,2
"   144,000",중개거래,2019,2023,통일로,00230,00000,11110,00,0,3000008,104동,23.10.27, , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,7,22,11110-2519,84.8792,서울 종로구,89,11110,10
"   209,000",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,104,23.10.19, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),7,20,11110-2203,159.01,서울 종로구,9,11110,6
"   200,000",중개거래,2004,2023,새문안로3길,00023,00000,11110,02,0,4100158,경희궁의 아침 4단지,23.10.16, , , 내수동,0073,0000,11110,11800,1,경희궁의아침4단지,7,15,11110-117,145.96,서울 종로구,73,11110,10
"   180,000",중개거래,2004,2023,새문안로3길,00023,00000,11110,02,0,4100158,경희궁의 아침 4단지,23.10.31, , , 내수동,0073,0000,11110,11800,1,경희궁의아침4단지,7,26,11110-117,124.17,"서울 구로구, 서울 종로구",73,11110,10
"    45,800",중개거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.08.22, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,7,14,11110-102,48.54,서울 종로구,55,11110,9
"    38,000",직거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.07.20, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,7,20,11110-102,48.54, ,55,11110,3
"    35,000",중개거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.08.07, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,7,28,11110-102,48.54,서울 종로구,55,11110,2
"    13,400",중개거래,2011,2023,율곡로20길,00024,00000,11110,01,0,4100225,CS타워,23.07.31, , , 충신동,0062,0002,11110,16700,1,CS타워,7,11,11110-2291,22.17,서울 중구,62-2,11110,15
"    83,000",중개거래,2006,2023,지봉로,00081,00000,11110,01,0,3005007,브라운스톤 창신,23.09.05, , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,7,8,11110-2150,84.67,서울 종로구,23-76,11110,12
"   111,000",중개거래,1999,2023,지봉로5길,00007,00000,11110,01,0,4100390,102,24.01.15, , , 창신동,0232,0000,11110,17400,1,두산,7,26,11110-34,84.9,서울 종로구,232,11110,10
"    65,000",중개거래,1992,2023,동망산길,00019,00000,11110,01,0,4100065,101,23.09.08, , , 창신동,0702,0000,11110,17400,1,창신쌍용1,7,28,11110-37,54.7,서울 종로구,702,11110,8
"   149,500",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,304,23.11.28, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,13,11110-2446,59.8547,서울 종로구,233,11110,13
"   158,000",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,307,23.08.11, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,14,11110-2446,59.4712,"서울 용산구, 서울 종로구",233,11110,3
"   204,500",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,304,23.10.30, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,18,11110-2446,84.8359,서울 종로구,233,11110,16
"   192,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,201,23.11.01, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,1,11110-2445,84.8359,"서울 마포구, 서울 종로구",199,11110,20
"   177,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,23.10.31, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,8,11110-2445,84.9339,서울 종로구,199,11110,5
"   192,500",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,202,23.10.31, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,17,11110-2445,84.9443,서울 종로구,199,11110,12
"    70,500",중개거래,1998,2023,평창문화로,00172,00000,11110,00,존재하지 않음,3100023,101,24.01.12, , , 평창동,0596,0000,11110,18300,1,삼성,7,9,11110-73,59.97,서울 종로구,596,11110,12
"   163,000",중개거래,2004,2023,평창문화로,00118,00000,11110,01,0,3100023,101,23.09.15, , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,7,10,11110-146,186.9,서울 종로구,45,11110,1
"    57,800",중개거래,1996,2023,평창문화로,00119,00000,11110,01,0,3100023,나,23.09.15, , , 평창동,0145,0005,11110,18300,1,일성빌라트,7,24,11110-77,59.82,서울 종로구,145-5,11110,3
"    31,900",중개거래,1997,2023,평창문화로,00019,00000,11110,01,0,3100023, ,23.10.05, , , 평창동,0595,0000,11110,18300,1,갑을아파트,7,31,11110-68,53.33,서울 종로구,595,11110,6
"   106,960",중개거래,2000,2023,통일로,00246,00020,11110,06,0,3000008,110,23.10.05, , , 무악동,0082,0000,11110,18700,1,현대,7,12,11110-90,84.92,서울 종로구,82,11110,2
"   144,000",중개거래,2019,2023,통일로,00230,00000,11110,00,0,3000008,104동,23.10.27, , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,7,22,11110-2519,84.8792,서울 종로구,89,11110,10
"   209,000",중개거래,2008,2023,사직로8길,00004,00000,11110,03,0,4100135,104,23.10.19, , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),7,20,11110-2203,159.01,서울 종로구,9,11110,6
"   200,000",중개거래,2004,2023,새문안로3길,00023,00000,11110,02,0,4100158,경희궁의 아침 4단지,23.10.16, , , 내수동,0073,0000,11110,11800,1,경희궁의아침4단지,7,15,11110-117,145.96,서울 종로구,73,11110,10
"   180,000",중개거래,2004,2023,새문안로3길,00023,00000,11110,02,0,4100158,경희궁의 아침 4단지,23.10.31, , , 내수동,0073,0000,11110,11800,1,경희궁의아침4단지,7,26,11110-117,124.17,"서울 구로구, 서울 종로구",73,11110,10
"    45,800",중개거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.08.22, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,7,14,11110-102,48.54,서울 종로구,55,11110,9
"    38,000",직거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.07.20, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,7,20,11110-102,48.54, ,55,11110,3
"    35,000",중개거래,2003,2023,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,23.08.07, , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,7,28,11110-102,48.54,서울 종로구,55,11110,2
"    13,400",중개거래,2011,2023,율곡로20길,00024,00000,11110,01,0,4100225,CS타워,23.07.31, , , 충신동,0062,0002,11110,16700,1,CS타워,7,11,11110-2291,22.17,서울 중구,62-2,11110,15
"    83,000",중개거래,2006,2023,지봉로,00081,00000,11110,01,0,3005007,브라운스톤 창신,23.09.05, , , 창신동,0023,0076,11110,17400,1,브라운스톤창신,7,8,11110-2150,84.67,서울 종로구,23-76,11110,12
"   111,000",중개거래,1999,2023,지봉로5길,00007,00000,11110,01,0,4100390,102,24.01.15, , , 창신동,0232,0000,11110,17400,1,두산,7,26,11110-34,84.9,서울 종로구,232,11110,10
"    65,000",중개거래,1992,2023,동망산길,00019,00000,11110,01,0,4100065,101,23.09.08, , , 창신동,0702,0000,11110,17400,1,창신쌍용1,7,28,11110-37,54.7,서울 종로구,702,11110,8
"   149,500",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,304,23.11.28, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,13,11110-2446,59.8547,서울 종로구,233,11110,13
"   158,000",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,307,23.08.11, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,14,11110-2446,59.4712,"서울 용산구, 서울 종로구",233,11110,3
"   204,500",중개거래,2017,2023,경교장길,00035,00000,11110,01,존재하지 않음,4100002,304,23.10.30, , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),7,18,11110-2446,84.8359,서울 종로구,233,11110,16
"   192,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,201,23.11.01, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,1,11110-2445,84.8359,"서울 마포구, 서울 종로구",199,11110,20
"   177,000",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,23.10.31, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,8,11110-2445,84.9339,서울 종로구,199,11110,5
"   192,500",중개거래,2017,2023,송월길,00099,00000,11110,01,존재하지 않음,4100192,202,23.10.31, , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),7,17,11110-2445,84.9443,서울 종로구,199,11110,12
"    70,500",중개거래,1998,2023,평창문화로,00172,00000,11110,00,존재하지 않음,3100023,101,24.01.12, , , 평창동,0596,0000,11110,18300,1,삼성,7,9,11110-73,59.97,서울 종로구,596,11110,12
"   163,000",중개거래,2004,2023,평창문화로,00118,00000,11110,01,0,3100023,101,23.09.15, , , 평창동,0045,0000,11110,18300,1,벽산블루밍평창힐스,7,10,11110-146,186.9,서울 종로구,45,11110,1
"    57,800",중개거래,1996,2023,평창문화로,00119,00000,11110,01,0,3100023,나,23.09.15, , , 평창동,0145,0005,11110,18300,1,일성빌라트,7,24,11110-77,59.82,서울 종로구,145-5,11110,3
"    31,900",중개거래,1997,2023,평창문화로,00019,00000,11110,01,0,3100023, ,23.10.05, , , 평창동,0595,0000,11110,18300,1,갑을아파트,7,31,11110-68,53.33,서울 종로구,595,11110,6
"   106,960",중개거래,2000,2023,통일로,00246,00020,11110,06,0,3000008,110,23.10.05, , , 무악동,0082,0000,11110,18700,1,현대,7,12,11110-90,84.92,서울 종로구,82,11110,2
"   144,000",중개거래,2019,2023,통일로,00230,00000,11110,00,0,3000008,104동,23.10.27, , , 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,7,22,11110-2519,84.8792,서울 종로구,89,11110,10
